     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888011 2013 11 13      2.5      6.5     84.2      3.0     30.8
    888011 2013 11 14      2.8      7.8     87.8      2.0      6.1
    888011 2013 11 15      3.4      7.8     88.3      3.4      5.9
    888011 2013 11 16      7.3      7.4     80.6      4.7     37.3
    888011 2013 11 17      2.7      6.1     81.0      3.0     22.0
    888011 2013 11 18      2.2      7.8     87.1      2.4      2.3
    888011 2013 11 19     -1.5      6.7     88.4      1.9     17.4
    888011 2013 11 20     -2.6      5.1     76.1      3.3      8.6
    888011 2013 11 21     -2.8      6.1     78.7      1.6      0.0
    888011 2013 11 22     -1.8      6.6     86.2      1.4      0.1
    888011 2013 11 23     -0.9      7.2     85.3      2.3      1.2
    888011 2013 11 24     -1.4      4.2     73.6      3.1      3.5
    888011 2013 11 25     -0.4      6.7     77.9      2.2      0.0
    888011 2013 11 26     -1.4      7.7     89.2      1.8      0.3
    888011 2013 11 27      2.5      6.5     85.7      4.1     13.9
    888011 2013 11 28      2.0      5.5     72.1      4.6     25.5
    888011 2013 11 29     -0.7      6.8     88.4      2.0      2.1
    888011 2013 11 30     -0.5      7.2     90.3      2.2      6.6
    888011 2013 12  1      3.7      4.3     70.3      5.0     28.2
    888011 2013 12  2      0.4      7.6     84.2      2.3      4.3
    888011 2013 12  3      3.7      6.7     86.7      3.2      8.3
    888011 2013 12  4      0.8      7.1     85.9      3.4     23.2
    888011 2013 12  5     -1.0      7.8     84.1      4.1     35.9
    888011 2013 12  6     -2.6      5.2     72.5      4.6     44.4
    888011 2013 12  7     -7.5      3.5     78.4      2.3      1.7
    888011 2013 12  8     -4.2      7.7     90.7      2.5     26.3
    888011 2013 12  9     -0.6      7.9     93.2      1.6     34.1
    888011 2013 12 10      0.6      7.5     92.4      2.2     26.5
    888011 2013 12 11      1.6      7.5     92.9      2.0      0.4
    888011 2013 12 12      2.5      6.3     87.3      3.6      2.3
    888011 2013 12 13      0.5      5.8     85.8      3.0     22.1
    888011 2013 12 14      2.5      6.6     87.0      2.7     21.0
    888011 2013 12 15      2.5      6.7     87.1      2.8     15.4
    888011 2013 12 16      3.5      7.7     87.2      3.6     18.0
    888011 2013 12 17      3.1      6.5     85.8      3.2     16.9
    888011 2013 12 18      3.2      7.5     73.6      3.1      7.3
    888011 2013 12 19      4.7      7.3     72.2      3.8      0.0
    888011 2013 12 20      0.9      7.2     88.6      2.4     12.5
    888011 2013 12 21      3.5      7.6     85.6      3.7     35.2
    888011 2013 12 22      1.8      7.3     87.8      3.0     39.9
    888011 2013 12 23      0.8      7.2     87.0      3.1     49.9
    888011 2013 12 24      4.3      7.6     76.6      4.7     20.8
    888011 2013 12 25      3.6      7.1     76.0      4.1     27.1
    888011 2013 12 26      4.5      6.1     72.9      4.2     24.9
    888011 2013 12 27      4.3      7.2     69.1      4.6      2.7
    888011 2013 12 28      4.0      7.6     83.0      4.2     49.2
    888011 2013 12 29      1.7      6.6     88.3      2.1     53.3
    888011 2013 12 30      1.5      7.5     86.1      3.1      2.9
    888011 2013 12 31      4.3      6.6     79.5      3.7     16.3
    888011 2014  1  1      3.9      6.2     80.6      3.2     11.9
    888011 2014  1  2      6.6      7.9     61.8      4.9      8.0
    888011 2014  1  3      5.3      6.6     73.5      3.5      1.5
    888011 2014  1  4      4.2      6.7     79.5      2.6      2.4
    888011 2014  1  5      6.3      7.7     69.0      3.6      5.4
    888011 2014  1  6      4.9      7.6     73.4      4.0      0.1
    888011 2014  1  7      4.3      7.8     87.7      2.7     15.1
    888011 2014  1  8      3.3      7.7     91.2      1.9     28.6
    888011 2014  1  9      1.6      7.0     91.8      1.4     29.8
    888011 2014  1 10      0.0      7.4     90.8      1.3      0.9
    888011 2014  1 11      0.3      7.1     87.2      2.2     12.4
    888011 2014  1 12     -5.2      2.2     80.2      2.0     18.2
    888011 2014  1 13     -5.9      7.5     68.9      3.9      0.2
    888011 2014  1 14     -4.2      5.7     71.9      3.5      0.0
    888011 2014  1 15     -5.2      2.5     73.9      3.6      0.2
    888011 2014  1 16     -0.3      7.5     56.2      6.1      0.0
    888011 2014  1 17     -1.0      7.2     51.5      6.6      0.9
    888011 2014  1 18     -1.9      7.2     50.3      6.5      0.4
    888011 2014  1 19     -1.5      6.7     51.5      6.5      0.1
    888011 2014  1 20     -2.4      6.9     49.8      5.4      0.0
    888011 2014  1 21     -2.8      6.6     49.7      4.2      0.0
    888011 2014  1 22     -4.8      6.4     48.9      4.9      0.0
    888011 2014  1 23     -2.0      7.6     53.5      6.0      0.0
    888011 2014  1 24     -2.7      5.8     45.9      5.5      0.1
    888011 2014  1 25     -0.2      7.9     56.8      5.8      3.5
    888011 2014  1 26     -1.9      5.3     47.9      6.2      1.8
    888011 2014  1 27     -1.3      6.8     49.0      6.0      0.3
    888011 2014  1 28      0.9      4.9     49.2      5.1      0.1
    888011 2014  1 29     -0.5      6.5     49.0      4.6      0.0
    888011 2014  1 30     -3.0      6.1     52.6      4.1      0.0
    888011 2014  1 31     -2.8      3.9     56.3      4.5      0.3
    888011 2014  2  1      0.4      7.3     55.9      5.9      0.0
    888011 2014  2  2      4.0      7.5     71.1      4.2      1.7
    888011 2014  2  3      3.2      4.9     73.3      2.9     11.0
    888011 2014  2  4      3.8      7.5     59.3      4.4      0.0
    888011 2014  2  5      3.3      4.4     58.0      4.0      0.0
    888011 2014  2  6      3.8      6.9     59.5      4.2      0.1
    888011 2014  2  7      2.6      7.7     74.7      2.4      2.1
    888011 2014  2  8      2.1      7.7     79.0      2.7      0.4
    888011 2014  2  9      5.3      7.3     62.9      4.7      3.1
    888011 2014  2 10      3.1      7.7     81.5      3.0      8.5
    888011 2014  2 11      2.9      6.4     67.0      2.9      7.2
    888011 2014  2 12      1.8      6.9     69.4      3.5      2.1
    888011 2014  2 13      4.2      7.3     62.0      4.6      1.1
    888011 2014  2 14      3.3      7.5     75.7      3.3      0.4
    888011 2014  2 15      4.2      7.6     67.2      5.0      7.8
    888011 2014  2 16      2.2      7.4     87.7      2.4      7.7
    888011 2014  2 17      0.9      6.3     85.7      2.7     15.5
    888011 2014  2 18     -1.7      3.0     82.4      1.7      3.0
    888011 2014  2 19     -4.2      3.1     77.1      1.6      0.2
    888011 2014  2 20     -3.4      7.6     73.5      4.3      0.0
    888011 2014  2 21      0.9      7.6     80.6      3.1      1.9
    888011 2014  2 22      2.3      7.5     82.7      3.0      1.3
    888011 2014  2 23      4.8      7.9     81.7      4.6     13.7
    888011 2014  2 24      6.6      7.7     75.1      4.6     60.9
    888011 2014  2 25      5.7      6.7     70.8      3.7     17.2
    888011 2014  2 26      5.4      6.9     68.1      3.5      0.6
    888011 2014  2 27      4.9      7.6     68.3      3.5      5.0
    888011 2014  2 28      5.2      7.8     67.6      3.2      0.8
    888011 2014  3  1      0.4      7.2     80.8      1.7      1.6
    888011 2014  3  2      1.0      7.3     67.0      2.9      0.0
    888011 2014  3  3      2.8      7.6     59.3      3.9      0.0
    888011 2014  3  4      2.9      7.6     57.3      3.9      0.0
    888011 2014  3  5      3.1      7.3     68.2      2.5      0.0
    888011 2014  3  6      2.5      7.9     82.6      2.6      3.7
    888011 2014  3  7      0.9      7.7     85.7      3.8     15.8
    888011 2014  3  8      1.7      7.3     72.0      4.7     44.9
    888011 2014  3  9      5.0      7.7     74.9      4.9      6.3
    888011 2014  3 10      0.3      5.9     81.4      2.8      7.0
    888011 2014  3 11      0.2      6.2     78.8      1.7      7.8
    888011 2014  3 12     -1.3      4.7     76.6      1.9      0.0
    888011 2014  3 13     -3.1      5.6     84.6      2.5      0.0
    888011 2014  3 14      0.2      7.6     84.2      3.8      6.5
    888011 2014  3 15     -0.0      6.8     72.0      4.0     37.3
    888011 2014  3 16     -1.4      7.8     87.8      2.7      8.4
    888011 2014  3 17     -0.9      7.5     75.7      4.0     47.1
    888011 2014  3 18     -0.8      7.4     80.6      1.7     15.4
    888011 2014  3 19     -2.2      7.9     89.6      2.3     14.2
    888011 2014  3 20      0.5      8.0     89.0      3.9     71.1
    888011 2014  3 21      1.0      7.0     75.8      4.4     58.0
    888011 2014  3 22      0.8      7.4     76.1      3.2      4.2
    888011 2014  3 23     -0.9      7.4     84.3      2.0      7.7
    888011 2014  3 24     -0.4      2.3     74.8      1.8     11.3
    888011 2014  3 25     -0.8      0.3     59.4      2.7      0.0
    888011 2014  3 26      1.0      6.0     55.0      3.0      0.0
    888011 2014  3 27      3.2      4.1     58.3      2.4      0.0
    888011 2014  3 28      6.2      4.6     57.0      2.6      0.1
    888011 2014  3 29      3.8      5.4     69.1      1.3      0.1
    888011 2014  3 30      3.5      1.7     72.0      1.4      0.0
    888011 2014  3 31      1.1      4.4     70.1      1.6      0.1
    888011 2014  4  1     -0.1      5.4     64.7      1.6      0.0
    888011 2014  4  2      0.5      6.2     65.8      1.2      0.0
    888011 2014  4  3     -1.0      0.5     60.8      1.7      0.5
    888011 2014  4  4     -0.5      2.2     58.6      2.4      0.0
    888011 2014  4  5     -0.1      7.9     71.7      2.7      0.0
    888011 2014  4  6      1.5      7.8     88.8      1.9      2.6
    888011 2014  4  7      4.6      6.5     77.5      1.9     15.9
    888011 2014  4  8      3.1      7.9     81.9      3.1      1.2
    888011 2014  4  9      2.7      4.5     72.2      1.9     11.7
    888011 2014  4 10      1.6      7.6     79.6      2.9      1.4
    888011 2014  4 11      1.3      6.5     78.8      3.1     12.0
    888011 2014  4 12      1.2      7.4     79.7      3.5      3.5
    888011 2014  4 13      0.7      6.8     79.1      4.4     33.5
    888011 2014  4 14      0.5      6.5     66.1      4.2     22.4
    888011 2014  4 15      1.2      5.0     55.3      2.4      0.0
    888011 2014  4 16      1.9      7.5     66.5      3.0      0.0
    888011 2014  4 17      0.8      7.7     82.2      2.8      4.9
    888011 2014  4 18      2.3      1.1     60.9      2.1     14.2
    888011 2014  4 19      2.3      5.0     60.4      1.7      0.1
    888011 2014  4 20      3.3      0.2     59.0      1.7      0.0
    888011 2014  4 21      4.8      0.9     57.3      2.2      0.0
    888011 2014  4 22      7.1      0.8     54.8      2.4      0.0
    888011 2014  4 23      7.3      6.1     53.0      3.3      0.0
    888011 2014  4 24      7.2      6.1     46.9      2.9      0.0
    888011 2014  4 25      6.7      4.1     52.3      1.7      0.0
    888011 2014  4 26      7.5      5.2     57.6      1.9      0.0
    888011 2014  4 27      8.0      2.6     58.5      1.7      0.0
    888011 2014  4 28      7.7      4.8     60.8      1.8      0.0
    888011 2014  4 29      6.1      5.2     64.1      2.1      0.0
    888011 2014  4 30      1.6      3.6     56.3      2.9      0.0
    888011 2014  5  1      0.6      1.2     47.4      2.0      0.0
    888011 2014  5  2      1.4      2.3     52.2      2.3      0.0
    888011 2014  5  3      0.9      6.5     65.4      3.2      0.1
    888011 2014  5  4      1.5      4.6     56.5      1.7      0.0
    888011 2014  5  5      2.0      7.7     76.4      2.5      0.5
    888011 2014  5  6      3.5      7.9     79.9      3.4     20.0
    888011 2014  5  7      5.1      7.8     68.8      3.0      4.4
    888011 2014  5  8      5.4      6.2     58.0      3.0      0.6
    888011 2014  5  9      5.0      6.9     62.5      1.7      0.0
    888011 2014  5 10      5.9      3.0     62.9      1.7      0.0
    888011 2014  5 11      6.9      4.9     56.0      2.5      0.4
    888011 2014  5 12      5.5      5.5     64.0      1.7      0.0
    888011 2014  5 13      5.2      6.4     73.2      1.9      0.1
    888011 2014  5 14      5.2      5.9     62.7      2.2      1.0
    888011 2014  5 15      2.0      7.7     81.6      2.2      0.0
    888011 2014  5 16      5.2      7.3     87.5      1.9     35.0
    888011 2014  5 17      7.0      6.4     71.3      2.4      3.8
    888011 2014  5 18     10.9      3.1     55.6      2.2      0.6
    888011 2014  5 19      9.8      6.0     65.9      1.7      0.2
    888011 2014  5 20     10.7      2.2     65.1      1.5      0.6
    888011 2014  5 21      8.0      7.4     79.3      2.3      0.0
    888011 2014  5 22      9.2      7.4     81.4      2.5      6.1
    888011 2014  5 23      7.6      7.3     81.5      1.7     22.9
    888011 2014  5 24      9.1      4.8     76.1      1.8     23.8
    888011 2014  5 25      8.6      6.3     69.7      2.2      0.0
    888011 2014  5 26      9.1      5.2     65.1      1.8      0.1
    888011 2014  5 27     11.3      4.4     60.5      2.2      0.0
    888011 2014  5 28     10.9      3.3     49.5      2.4      0.0
    888011 2014  5 29     10.3      3.0     53.2      2.2      0.0
    888011 2014  5 30     10.3      4.6     54.0      2.3      0.0
    888011 2014  5 31     10.8      2.4     56.4      2.4      0.0
    888011 2014  6  1     11.1      2.6     59.4      2.0      0.1
    888011 2014  6  2     12.2      1.4     57.4      1.8      0.0
    888011 2014  6  3     12.4      6.0     56.8      1.7      0.0
    888011 2014  6  4      9.8      6.8     71.9      1.5      0.0
    888011 2014  6  5     11.5      7.0     72.1      2.0      2.0
    888011 2014  6  6     10.5      6.0     77.1      1.7      2.7
    888011 2014  6  7     10.9      2.9     71.0      1.6      0.0
    888011 2014  6  8     10.7      5.6     72.0      1.6      0.1
    888011 2014  6  9     12.0      2.6     63.5      1.7      0.7
    888011 2014  6 10     12.7      4.9     63.4      2.4      0.0
    888011 2014  6 11      9.3      6.6     81.3      2.2      5.7
    888011 2014  6 12      7.0      7.6     84.2      2.7     16.5
    888011 2014  6 13     10.2      4.4     63.6      2.7     26.7
    888011 2014  6 14     11.4      1.1     55.7      2.3      0.4
    888011 2014  6 15     11.6      3.8     61.4      2.7      0.5
    888011 2014  6 16     12.4      1.0     48.4      2.6      0.0
    888011 2014  6 17     10.7      5.8     61.6      2.7      0.0
    888011 2014  6 18     11.4      5.0     65.8      2.9      0.1
    888011 2014  6 19      9.1      7.0     70.2      3.4      7.6
    888011 2014  6 20      8.2      5.1     56.3      3.2      0.2
    888011 2014  6 21      7.7      5.8     53.4      2.7      0.0
    888011 2014  6 22      7.3      6.3     60.6      3.1      0.0
    888011 2014  6 23      9.4      4.1     57.4      2.4      0.0
    888011 2014  6 24     10.4      2.9     58.7      1.8      0.0
    888011 2014  6 25     11.1      2.0     55.7      2.1      0.0
    888011 2014  6 26     10.6      4.0     59.7      2.5      0.0
    888011 2014  6 27      9.1      6.4     70.9      1.8      0.0
    888011 2014  6 28     10.7      6.3     62.0      2.0      2.8
    888011 2014  6 29      9.1      4.3     66.5      1.8      0.0
    888011 2014  6 30      9.3      5.8     71.9      1.8      0.7
    888011 2014  7  1     11.3      4.2     68.0      2.0     12.4
    888011 2014  7  2     10.6      6.9     70.8      1.9      5.5
    888011 2014  7  3      8.9      6.8     73.2      2.3     11.9
    888011 2014  7  4      9.7      7.0     72.5      2.2      0.6
    888011 2014  7  5     13.4      7.3     71.4      2.8      0.8
    888011 2014  7  6     13.2      7.7     81.8      2.1     36.3
    888011 2014  7  7     13.2      6.8     76.6      2.6      4.1
    888011 2014  7  8     13.3      5.5     75.0      1.7     13.8
    888011 2014  7  9     19.3      5.8     59.2      2.3      0.5
    888011 2014  7 10     18.4      4.8     60.6      1.6      0.2
    888011 2014  7 11     17.9      1.5     57.8      1.6      0.0
    888011 2014  7 12     16.3      4.6     68.6      1.6      0.0
    888011 2014  7 13     15.8      6.2     62.2      1.9     15.2
    888011 2014  7 14     14.1      7.0     78.6      1.6      0.1
    888011 2014  7 15     12.0      7.6     83.5      1.9     12.9
    888011 2014  7 16     10.6      7.1     82.6      1.9      6.6
    888011 2014  7 17     10.6      7.4     84.5      1.5      1.8
    888011 2014  7 18     14.4      4.3     70.5      1.6      4.8
    888011 2014  7 19     16.1      1.3     63.2      1.5      0.0
    888011 2014  7 20     17.7      2.0     55.6      2.1      0.2
    888011 2014  7 21     17.8      1.4     53.9      1.9      0.0
    888011 2014  7 22     17.7      2.2     60.9      1.7      0.0
    888011 2014  7 23     19.1      1.8     60.5      1.6      0.1
    888011 2014  7 24     19.2      3.1     61.9      1.6      0.0
    888011 2014  7 25     17.0      6.1     73.2      1.4      3.9
    888011 2014  7 26     16.4      6.0     74.5      1.6      5.3
    888011 2014  7 27     14.5      6.0     78.6      1.6     21.7
    888011 2014  7 28     14.6      6.3     82.4      1.5      7.3
    888011 2014  7 29     15.2      6.4     73.9      2.0      4.6
    888011 2014  7 30     11.0      7.0     81.8      1.9      2.3
    888011 2014  7 31      9.9      7.2     84.1      1.9     17.5
    888011 2014  8  1     11.1      7.0     81.4      1.5     12.3
    888011 2014  8  2     13.6      7.3     77.2      2.0      1.3
    888011 2014  8  3     13.8      7.7     84.7      2.1      1.1
    888011 2014  8  4     14.0      7.1     77.3      1.6     11.1
    888011 2014  8  5     13.4      5.9     72.9      1.8      0.1
    888011 2014  8  6     13.6      4.3     74.2      1.4      0.2
    888011 2014  8  7     12.6      7.1     79.3      1.7      0.2
    888011 2014  8  8     13.6      4.9     76.8      1.5      5.0
    888011 2014  8  9     14.0      6.6     66.6      3.4      0.2
    888011 2014  8 10     14.2      6.5     56.2      3.5      5.7
    888011 2014  8 11     13.9      6.9     60.3      4.0      2.8
    888011 2014  8 12     11.6      7.2     66.8      2.9      1.1
    888011 2014  8 13     10.9      7.1     72.9      2.1      0.8
    888011 2014  8 14     10.3      5.2     74.7      1.5      0.0
    888011 2014  8 15     10.1      5.9     75.5      2.5      4.1
    888011 2014  8 16      9.3      7.2     72.3      2.1      0.6
    888011 2014  8 17      8.6      7.1     81.8      1.5      5.9
    888011 2014  8 18      8.6      6.8     84.2      1.3      5.5
    888011 2014  8 19      9.7      7.4     79.2      3.1      9.3
    888011 2014  8 20      9.2      7.3     78.5      2.9      0.5
    888011 2014  8 21      7.9      6.6     77.7      1.8      4.0
    888011 2014  8 22      8.1      6.7     80.8      1.4      1.3
    888011 2014  8 23      8.3      6.2     80.9      1.4     13.5
    888011 2014  8 24      7.9      7.4     81.6      2.3      0.5
    888011 2014  8 25      9.6      5.5     76.1      2.0      0.9
    888011 2014  8 26      9.6      3.7     75.7      1.7      0.0
    888011 2014  8 27     10.1      1.9     74.6      1.6      0.2
    888011 2014  8 28     10.5      1.8     75.1      1.6      0.0
    888011 2014  8 29     12.2      6.5     63.1      2.4      0.1
    888011 2014  8 30     11.4      7.5     69.5      3.2      2.6
    888011 2014  8 31     12.6      5.5     64.9      3.2      4.3
    888011 2014  9  1     11.0      7.7     72.4      1.9      0.0
    888011 2014  9  2     10.0      7.2     83.7      1.2      3.0
    888011 2014  9  3     10.2      7.2     81.2      1.3      0.2
    888011 2014  9  4     10.7      4.6     74.7      1.7      0.0
    888011 2014  9  5     10.0      6.5     81.2      1.2      0.0
    888011 2014  9  6      9.7      7.7     86.1      1.6      1.0
    888011 2014  9  7     11.1      7.7     84.0      2.2     10.6
    888011 2014  9  8     10.3      6.8     80.7      1.7     20.3
    888011 2014  9  9      9.9      7.0     82.4      2.1      0.2
    888011 2014  9 10      9.5      3.4     79.8      1.4      0.0
    888011 2014  9 11      9.8      5.6     81.8      1.5      0.0
    888011 2014  9 12     11.9      3.7     79.8      1.3      0.7
    888011 2014  9 13     11.3      5.3     80.5      1.5      0.0
    888011 2014  9 14      9.5      2.0     79.7      1.4      0.4
    888011 2014  9 15      9.1      2.7     73.4      1.6      0.0
    888011 2014  9 16      9.8      2.1     64.8      2.0      0.0
    888011 2014  9 17      8.8      1.3     68.7      1.7      0.1
    888011 2014  9 18      7.1      1.5     72.7      1.6      0.0
    888011 2014  9 19      6.8      5.1     75.9      1.3      0.0
    888011 2014  9 20      6.9      7.4     87.1      1.6      0.0
    888011 2014  9 21      6.9      5.6     73.8      2.8     18.7
    888011 2014  9 22      3.9      4.6     68.5      1.6      0.1
    888011 2014  9 23      3.4      7.8     82.9      1.3      0.0
    888011 2014  9 24      5.1      7.3     85.1      1.5      1.2
    888011 2014  9 25      4.5      7.1     86.9      1.8     13.0
    888011 2014  9 26      6.3      7.1     80.2      4.3      8.8
    888011 2014  9 27      6.7      7.4     82.9      3.9     75.8
    888011 2014  9 28      7.9      7.2     80.7      3.2     25.9
    888011 2014  9 29      5.3      6.3     85.0      1.7      2.4
    888011 2014  9 30      6.9      7.1     82.0      1.4      2.3
    888011 2014 10  1      8.7      7.6     78.9      2.8      0.0
    888011 2014 10  2      4.7      2.8     82.7      1.5     14.4
    888011 2014 10  3      8.5      7.2     71.9      3.3      0.3
    888011 2014 10  4     13.1      7.2     62.4      3.4      0.0
    888011 2014 10  5      9.7      6.7     72.7      3.2      0.4
    888011 2014 10  6     10.6      4.3     51.4      6.1      7.3
    888011 2014 10  7      7.8      5.5     49.5      5.7      0.0
    888011 2014 10  8      5.7      7.7     78.6      2.6      0.8
    888011 2014 10  9      5.5      7.7     82.4      3.2      9.1
    888011 2014 10 10      5.7      7.6     88.4      2.1     21.5
    888011 2014 10 11      6.3      7.2     86.2      1.7     21.1
    888011 2014 10 12      5.6      6.3     88.1      1.2      3.5
    888011 2014 10 13      5.1      6.7     87.2      1.0      1.4
    888011 2014 10 14      2.2      1.1     83.4      1.4      0.7
    888011 2014 10 15      0.9      1.8     80.3      1.9      0.4
    888011 2014 10 16      1.0      1.3     72.3      2.8      0.0
    888011 2014 10 17      1.8      4.4     70.3      3.2      0.3
    888011 2014 10 18      3.2      7.7     83.6      3.0      0.0
    888011 2014 10 19      7.2      7.7     89.7      2.5     32.3
    888011 2014 10 20      6.4      7.5     89.8      2.0     40.8
    888011 2014 10 21      6.2      7.8     77.9      3.2      7.0
    888011 2014 10 22      4.8      7.9     86.0      2.3      5.7
    888011 2014 10 23      6.1      7.9     86.4      2.8      7.2
    888011 2014 10 24      6.8      7.8     87.4      2.4     34.0
    888011 2014 10 25      5.6      7.5     82.9      3.1      9.9
    888011 2014 10 26      7.1      7.8     81.0      5.2     32.8
    888011 2014 10 27      5.8      7.6     84.3      3.4     56.3
    888011 2014 10 28      8.1      7.9     86.9      4.0     85.8
    888011 2014 10 29      1.9      6.2     86.5      2.2     71.9
    888011 2014 10 30      1.0      6.5     87.3      1.5     17.3
    888011 2014 10 31      2.4      7.7     84.9      3.4      0.0
    888011 2014 11  1      6.8      7.6     85.7      3.3     16.2
    888011 2014 11  2      6.5      7.9     86.0      2.6     17.3
    888011 2014 11  3      4.6      7.0     88.0      1.8     11.4
    888011 2014 11  4      2.9      6.2     87.2      1.8     18.9
    888011 2014 11  5      3.0      6.5     70.2      3.2      0.8
    888011 2014 11  6      1.4      4.9     64.8      3.8      0.6
    888011 2014 11  7      3.0      7.0     60.4      5.1      0.3
    888011 2014 11  8      6.0      7.4     71.7      3.3      0.6
    888011 2014 11  9      5.6      7.8     85.7      2.8      6.5
    888011 2014 11 10      5.3      7.4     88.0      1.9     27.2
    888011 2014 11 11      1.3      2.1     89.1      1.4      4.2
    888011 2014 11 12      3.7      5.8     74.2      4.1      0.0
    888011 2014 11 13      4.3      7.8     80.5      4.4      5.4
    888011 2014 11 14      5.0      6.3     71.5      4.3     28.9
    888011 2014 11 15      5.4      6.5     64.1      4.6      0.0
    888011 2014 11 16      4.0      4.4     64.1      4.5      0.0
    888011 2014 11 17      1.9      2.2     67.5      3.8      0.3
    888011 2014 11 18      2.0      6.5     73.3      2.4      0.0
    888011 2014 11 19     -0.1      5.9     79.3      1.9      0.3
    888011 2014 11 20     -0.5      7.6     80.8      1.5      0.0
    888011 2014 11 21     -1.1      7.3     87.3      2.1      0.3
    888011 2014 11 22     -2.0      3.6     87.6      1.9      7.7
    888011 2014 11 23      1.2      7.9     88.2      3.7      6.5
    888011 2014 11 24      1.6      7.2     89.4      2.1     55.9
    888011 2014 11 25      1.8      6.2     90.8      1.5      1.6
    888011 2014 11 26     -1.0      5.0     85.4      1.9      4.1
    888011 2014 11 27      0.9      6.7     72.1      3.5      0.3
    888011 2014 11 28      0.6      6.0     68.0      3.7      0.0
    888011 2014 11 29      0.9      7.2     63.1      3.8      0.0
    888011 2014 11 30      0.2      7.9     80.8      3.5      0.0
    888011 2014 12  1      1.8      7.3     78.0      2.6      7.2
    888011 2014 12  2      0.5      7.7     90.7      1.8      8.7
    888011 2014 12  3      1.7      7.5     92.1      2.2     13.8
    888011 2014 12  4      2.3      6.7     92.1      1.6      3.9
    888011 2014 12  5      1.7      7.9     90.5      1.7      0.9
    888011 2014 12  6      0.4      5.0     86.9      2.3      4.2
    888011 2014 12  7      1.2      7.5     90.8      2.3     13.2
    888011 2014 12  8      0.1      7.0     92.2      1.8     64.4
    888011 2014 12  9      0.7      7.2     88.9      2.9     17.3
    888011 2014 12 10      1.2      7.3     87.9      3.6     52.2
    888011 2014 12 11      0.7      7.1     88.0      3.1     36.4
    888011 2014 12 12      0.0      7.6     90.2      1.8     15.8
    888011 2014 12 13     -0.1      6.3     88.1      2.8      6.5
    888011 2014 12 14      1.2      7.6     86.3      3.8      5.0
    888011 2014 12 15      0.3      7.2     86.4      3.4     48.4
    888011 2014 12 16     -0.4      6.8     90.3      2.5     27.0
    888011 2014 12 17     -1.3      7.1     90.4      2.2     15.3
    888011 2014 12 18      0.1      7.7     93.0      2.1     13.7
    888011 2014 12 19      0.9      7.2     88.4      3.4     65.8
    888011 2014 12 20      0.2      6.2     89.4      2.5     26.6
    888011 2014 12 21     -0.3      7.5     90.3      2.2      3.5
    888011 2014 12 22      1.4      7.0     89.2      3.1     39.5
    888011 2014 12 23      0.9      6.6     90.8      2.5     30.1
    888011 2014 12 24     -0.8      6.4     79.0      2.5     22.8
    888011 2014 12 25     -8.2      1.5     76.6      2.3      0.6
    888011 2014 12 26     -7.6      7.2     86.2      1.8      0.4
    888011 2014 12 27    -10.9      3.0     83.8      2.0      6.9
    888011 2014 12 28     -8.6      6.9     87.2      1.6      3.1
    888011 2014 12 29     -5.1      7.8     90.7      1.7     12.9
    888011 2014 12 30     -1.2      7.7     92.9      1.5      4.4
    888011 2014 12 31     -0.2      7.2     92.4      1.9      6.6
    888011 2015  1  1      1.7      7.7     91.8      2.9      6.5
    888011 2015  1  2      2.4      7.1     85.2      4.8     45.3
    888011 2015  1  3      1.1      6.8     81.7      3.7     60.7
    888011 2015  1  4     -1.2      5.2     86.7      2.2      4.6
    888011 2015  1  5     -0.9      7.9     91.8      1.3      4.6
    888011 2015  1  6      1.0      8.0     91.9      2.3      6.4
    888011 2015  1  7      1.9      6.9     87.1      2.6     16.5
    888011 2015  1  8      1.9      7.2     89.5      3.0     27.6
    888011 2015  1  9     -0.1      6.6     85.5      2.6     39.1
    888011 2015  1 10      1.0      7.9     88.5      5.5      8.3
    888011 2015  1 11      0.9      7.3     87.1      4.2    133.5
    888011 2015  1 12      1.3      7.7     84.9      4.7     39.0
    888011 2015  1 13      1.9      7.2     78.4      4.6     38.9
    888011 2015  1 14      0.7      7.0     84.1      3.1     21.1
    888011 2015  1 15      2.0      7.2     80.6      4.2     14.3
    888011 2015  1 16      2.4      7.6     82.6      4.8     25.3
    888011 2015  1 17      0.8      7.3     88.0      2.2     31.4
    888011 2015  1 18      0.1      7.1     92.3      1.1     20.3
    888011 2015  1 19     -3.3      1.7     82.8      2.4      4.2
    888011 2015  1 20     -4.1      4.4     73.7      3.8      0.2
    888011 2015  1 21     -2.6      3.5     69.2      3.2      0.2
    888011 2015  1 22     -8.4      1.0     79.0      2.1      0.0
    888011 2015  1 23     -4.4      7.5     83.1      2.6      0.7
    888011 2015  1 24     -0.1      7.2     92.1      2.1     21.5
    888011 2015  1 25     -0.4      7.3     91.7      1.8     20.7
    888011 2015  1 26      0.3      7.4     92.9      1.8     16.5
    888011 2015  1 27      0.0      7.6     93.2      1.7     12.8
    888011 2015  1 28      1.2      7.9     91.6      2.5     13.3
    888011 2015  1 29     -0.1      7.4     89.4      3.5     18.0
    888011 2015  1 30      1.4      7.9     74.8      3.9     41.2
    888011 2015  1 31     -1.8      4.9     72.2      3.2      2.5
    888011 2015  2  1     -9.9      1.4     80.6      2.1      0.4
    888011 2015  2  2    -11.1      2.4     82.8      1.9      0.0
